id;tense;source/target;is correct target?;is correct translation?;w1;w2;w3;w4;pos1;pos2;pos3;pos4;lemma1;lemma2;lemma3;lemma4;comments;full fragment;source words;source fragment
18224;vtt;target;yes;yes;heeft;gesproken;;;verbpressg;verbpapa;;;hebben;spreken;;;;Dat u met Maria van Schotland heeft gesproken .;habéis convenido;de que habéis convenido con María para fomentar vuestras ambiciones .
18225;vtt;target;yes;yes;heb;gekregen;;;verbpressg;verbpapa;;;hebben;krijgen;;;;Ik heb het bevel gekregen u naar de Tower te brengen .;ha ordenado;Se me ha ordenado escoltaros desde este lugar hasta la Torre .
18226;ovt;target;yes;yes;hoorde;;;;verbpastsg;;;;horen;;;;;"als hij tenminste nog capabel was ... maar ik hoorde dat hij waardeloos is .
Wees voorzichtig .";he escuchado;Si por lo menos estuviese cualificado pero he escuchado que es malísimo .
18228;vtt;target;yes;yes;heb;opgesloten;;;verbpressg;verbpapa;;;hebben;opsluiten;;;;Op wiens gezag heb je ons opgesloten ?;habéis encerrado;Decidnos con qué autoridad nos habéis encerrado aquí .
18230;vtt;target;yes;yes;heeft;besloten;;;verbpressg;verbpapa;;;hebben;besluiten;;;;Hier in Maaskantje op het Triestplein heeft een bewoner besloten om nergens meer voor te betalen .;ha decidido;En Maaskantje una persona ha decidido no pagar por nada .
18231;vtt;target;yes;yes;Heb;geleden;;;verbpressg;verbpapa;;;hebben;lijden;;;;Heb ik niet genoeg geleden door van haar te houden ?;he sufrido;¿ No he sufrido suficiente ya por amarla y demostrarlo ?
18233;other;target;yes;yes;heeft;bemind;;;verbpressg;adj;;;hebben;bemind;;;;De koning heeft haar al maanden niet bemind .;ha compartido;El Rey no ha compartido su lecho desde hace meses .
18234;vtt;target;yes;yes;Heb;verteld;;;verbpressg;verbpapa;;;hebben;vertellen;;;;Heb je het aan iemand verteld ?;has contado;¿ Se lo has contado a alguien ?
18235;vtt;target;yes;yes;is;vergiftigd;;;verbpressg;verbpapa;;;zijn;vergiftigen;;;;Mijn echtgenoot is weg , ons kind is vergiftigd .;Han envenenado;Han envenenado a mi hijo .
18236;ott;target;yes;yes;kom;;;;verbpressg;;;;komen;;;;;Hoe kom je aan dit adres ?;has encontrado;- ¿ Cómo me has encontrado ?
18238;vtt;target;yes;yes;heb;verlost;;;verbpressg;verbpressg;;;hebben;verlossen;;;;Ik heb Engeland van haar vijanden verlost .;He librado;He librado a Inglaterra de sus enemigos .
18239;vtt;target;yes;yes;heb;gebeden;;;verbpressg;verbpapa;;;hebben;bidden;;;;Ik heb veel voor je gebeden .;He rezado;He rezado mucho por ti .
18240;vtt;target;yes;yes;heb;opgevolgd;;;verbpressg;verbpapa;;;hebben;opvolgen;;;;Ik heb vrijwel al uw adviezen opgevolgd maar uw beleid maakt van Engeland een Franse of Spaanse provincie .;He seguido;He seguido vuestro consejo en todo asunto de mi reino , pero vuestra política haría de Inglaterra parte de Francia o España .
18242;vtt;target;yes;yes;Heb;nagedacht;;;verbpressg;verbpapa;;;hebben;nadenken;;;;Heb je daar al over nagedacht ?;Has pensado;- ¿ Has pensado en eso ?
18243;ovt;target;yes;yes;hielp;;;;verbpastsg;;;;helpen;;;;;Ik hielp je geweldig .;he ayudado;Te he ayudado bastante .
18245;vtt;target;yes;yes;hebben;gestuurd;;;verbprespl;verbpapa;;;hebben;sturen;;;;"We hebben ' n noodtoestand uitgeroepen .
We hebben hulpdiensten gestuurd ...";han enviado;Hemos declarado el estado de emergencia , y se han enviado equipos de rescate ...
18246;other;target;yes;yes;hedde;;;;nounsg;;;;hedde;;;;;Hoeveel geld hedde gij bij ?;has traído;¿ Cuánto dinero has traído ?
18247;vtt;target;yes;yes;Heeft;verlaten;;;verbpressg;verbinf;;;hebben;verlaten;;;;Heeft Hij u verlaten ?;ha abandonado;¿ Acaso os ha abandonado ?
18248;ott;target;yes;yes;zien;;;;verbprespl;;;;zien;;;;;"Ze zien ons niet .
Ze liggen te pitten in hun kooi .";han localizado;No nos han localizado , Están roncando en sus literas ,
18249;vtt;target;yes;yes;ben;ontsnapt;;;verbpressg;verbpapa;;;zijn;ontsnappen;;;;Ik ben ternauwernood ontsnapt .;he salido;Apenas si he salido con vida , Señor .
18250;ott;target;yes;yes;wordt;;;;verbpressg;;;;worden;;;;;De wond aan z ' n been wordt steeds slechter .;ha mejorado;Su pierna no ha mejorado .
